ln1,lt1,ln2,lt2,POIID,Distance
-113.28700,53.52630,-113.485734,53.546167,POI2,13.321958
-113.59419,53.54798,-113.485734,53.546167,POI2,7.170536
-113.45654,53.42116,-113.485734,53.546167,POI2,14.038128
-113.68446,53.50748,-113.485734,53.546167,POI2,13.8264675
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.54728,53.57741,-113.485734,53.546167,POI2,5.3487973
-73.79379,45.57814,-73.566024,45.521629,POI3,18.821945
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.41780,53.41540,-113.485734,53.546167,POI2,15.224413
-113.58595,53.50731,-113.485734,53.546167,POI2,7.911269
-113.31800,53.54490,-113.485734,53.546167,POI2,11.086595
-73.68476,45.50376,-73.566024,45.521629,POI3,9.46583
-73.62080,45.54050,-73.566024,45.521629,POI3,4.756309
-113.55160,53.58610,-113.485734,53.546167,POI2,6.217757
-113.53210,53.57580,-113.485734,53.546167,POI2,4.499737
-113.58200,53.53140,-113.485734,53.546167,POI2,6.571897
-113.45020,53.58800,-113.485734,53.546167,POI2,5.2116075
-113.55200,53.26680,-113.485734,53.546167,POI2,31.383064
-73.79379,45.57814,-73.566024,45.521629,POI3,18.821945
-113.63530,53.63340,-113.485734,53.546167,POI2,13.843935
-113.44114,53.51014,-113.485734,53.546167,POI2,4.9751124
-113.58820,53.62970,-113.485734,53.546167,POI2,11.493411
-113.44653,53.58879,-113.485734,53.546167,POI2,5.402136
-113.57970,53.51810,-113.485734,53.546167,POI2,6.9525867
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.44100,53.62400,-113.485734,53.546167,POI2,9.147369
-73.58072,45.49558,-73.566024,45.521629,POI3,3.1156657
-73.85530,45.39860,-73.566024,45.521629,POI3,26.393215
-113.41599,53.58424,-113.485734,53.546167,POI2,6.2578945
-73.55560,45.53080,-73.566024,45.521629,POI3,1.3039972
-113.50000,53.55000,-113.485734,53.546167,POI2,1.0347149
-113.52100,53.45640,-113.485734,53.546167,POI2,10.253751
-73.60470,45.53300,-73.566024,45.521629,POI3,3.2684355
-113.55200,53.26680,-113.485734,53.546167,POI2,31.383064
-113.45490,53.59960,-113.485734,53.546167,POI2,6.2825785
-113.44500,53.41590,-113.485734,53.546167,POI2,14.738303
-113.45400,53.59890,-113.485734,53.546167,POI2,6.2287292
-113.46515,53.43164,-113.485734,53.546167,POI2,12.811448
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-73.91350,45.56560,-73.566024,45.521629,POI3,27.507215
-73.68410,45.57820,-73.566024,45.521629,POI3,11.143786
-113.53055,53.41976,-113.485734,53.546167,POI2,14.369726
-113.44520,53.44217,-113.485734,53.546167,POI2,11.874457
-113.28700,53.52630,-113.485734,53.546167,POI2,13.321958
-113.65790,53.51850,-113.485734,53.546167,POI2,11.790842
-113.55200,53.51780,-113.485734,53.546167,POI2,5.3989515
-73.75100,45.44310,-73.566024,45.521629,POI3,16.863998
-73.45720,45.74080,-73.566024,45.521629,POI3,25.805986
-113.54800,53.47620,-113.485734,53.546167,POI2,8.805029
-113.55260,53.58500,-113.485734,53.546167,POI2,6.1780477
-113.48200,53.56060,-113.485734,53.546167,POI2,1.6242306
-113.25294,53.53153,-113.485734,53.546167,POI2,15.473888
-113.53182,53.61377,-113.485734,53.546167,POI2,8.112006
-73.48330,45.65000,-73.566024,45.521629,POI3,15.663584
-113.51200,53.54510,-113.485734,53.546167,POI2,1.7399933
-113.53300,53.54370,-113.485734,53.546167,POI2,3.1359284
-73.48330,45.65000,-73.566024,45.521629,POI3,15.663584
-113.53742,53.43980,-113.485734,53.546167,POI2,12.315631
-72.95630,45.63937,-73.566024,45.521629,POI3,49.240677
-113.41450,53.45930,-113.485734,53.546167,POI2,10.750233
-113.58370,53.53820,-113.485734,53.546167,POI2,6.5355363
-113.37850,53.46350,-113.485734,53.546167,POI2,11.61351
-113.50060,53.49909,-113.485734,53.546167,POI2,5.327842
-113.41780,53.41540,-113.485734,53.546167,POI2,15.224413
-113.41870,53.35010,-113.485734,53.546167,POI2,22.255985
-73.66700,45.53350,-73.566024,45.521629,POI3,7.978458
-73.53330,45.60000,-73.566024,45.521629,POI3,9.082079
-113.25120,53.52800,-113.485734,53.546167,POI2,15.634797
-113.45300,53.50460,-113.485734,53.546167,POI2,5.1050477
-113.65790,53.51850,-113.485734,53.546167,POI2,11.790842
-113.51975,53.51891,-113.485734,53.546167,POI2,3.7747903
-113.54704,53.56352,-113.485734,53.546167,POI2,4.487226
-113.55200,53.51780,-113.485734,53.546167,POI2,5.3989515
-73.55284,45.50986,-73.566024,45.521629,POI3,1.6641922
-73.68140,45.50570,-73.566024,45.521629,POI3,9.165641
-113.48721,53.60754,-113.485734,53.546167,POI2,6.8272047
-113.59500,53.51660,-113.485734,53.546167,POI2,7.937292
-113.40520,53.35883,-113.485734,53.546167,POI2,21.509394
-113.48717,53.60750,-113.485734,53.546167,POI2,6.8227186
-113.48698,53.60754,-113.485734,53.546167,POI2,6.8270044
-73.54530,45.54240,-73.566024,45.521629,POI3,2.8187246
-113.59570,53.54630,-113.485734,53.546167,POI2,7.267653
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.52902,53.47744,-113.485734,53.546167,POI2,8.163061
-113.44100,53.62400,-113.485734,53.546167,POI2,9.147369
-113.66251,53.48334,-113.485734,53.546167,POI2,13.621059
-113.31800,53.54490,-113.485734,53.546167,POI2,11.086595
-113.55200,53.26680,-113.485734,53.546167,POI2,31.383064
-73.56284,45.51096,-73.566024,45.521629,POI3,1.2123804
-113.50000,53.55000,-113.485734,53.546167,POI2,1.0347149
-113.49200,53.55150,-113.485734,53.546167,POI2,0.7234268
-113.63297,53.51671,-113.485734,53.546167,POI2,10.270843
-113.52235,53.62668,-113.485734,53.546167,POI2,9.276048
-113.58866,53.46471,-113.485734,53.546167,POI2,11.333714
-113.28700,53.52630,-113.485734,53.546167,POI2,13.321958
-113.50800,53.46880,-113.485734,53.546167,POI2,8.730659
-113.46000,53.47140,-113.485734,53.546167,POI2,8.48875
-73.58250,45.48160,-73.566024,45.521629,POI3,4.6339927
-73.65235,45.49757,-73.566024,45.521629,POI3,7.2416058
-113.29520,53.55600,-113.485734,53.546167,POI2,12.638334
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.39000,53.48540,-113.485734,53.546167,POI2,9.261457
-73.75100,45.44310,-73.566024,45.521629,POI3,16.863998
-113.54698,53.57745,-113.485734,53.546167,POI2,5.3366446
-113.41200,53.45790,-113.485734,53.546167,POI2,10.96303
-113.58348,53.53808,-113.485734,53.546167,POI2,6.5229664
-73.48330,45.65000,-73.566024,45.521629,POI3,15.663584
-73.58250,45.48160,-73.566024,45.521629,POI3,4.6339927
-113.39577,53.58462,-113.485734,53.546167,POI2,7.3221035
-113.49329,53.59594,-113.485734,53.546167,POI2,5.5586925
-73.49220,45.45710,-73.566024,45.521629,POI3,9.200823
-73.75100,45.44310,-73.566024,45.521629,POI3,16.863998
-113.40800,53.43920,-113.485734,53.546167,POI2,12.962272
-113.54100,53.61340,-113.485734,53.546167,POI2,8.321356
-113.49800,53.54347,-113.485734,53.546167,POI2,0.864409
-113.33000,53.51990,-113.485734,53.546167,POI2,10.702173
-113.46700,53.59070,-113.485734,53.546167,POI2,5.1056347
-113.41069,53.44273,-113.485734,53.546167,POI2,12.531151
-113.57850,53.41790,-113.485734,53.546167,POI2,15.532303
-113.44511,53.44234,-113.485734,53.546167,POI2,11.857385
-73.62210,45.56940,-73.566024,45.521629,POI3,6.8786364
-113.57850,53.41790,-113.485734,53.546167,POI2,15.532303
-113.41600,53.62490,-113.485734,53.546167,POI2,9.894132
-73.84140,45.63780,-73.566024,45.521629,POI3,25.0315
-113.45959,53.60846,-113.485734,53.546167,POI2,7.1407223
-113.63969,53.42122,-113.485734,53.546167,POI2,17.233246
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-73.63860,45.50031,-73.566024,45.521629,POI3,6.1339655
-113.44100,53.62400,-113.485734,53.546167,POI2,9.147369
-73.63740,45.48200,-73.566024,45.521629,POI3,7.0987873
-113.67738,53.49282,-113.485734,53.546167,POI2,13.994151
-73.86256,45.48595,-73.566024,45.521629,POI3,23.45515
-113.31670,53.51670,-113.485734,53.546167,POI2,11.646068
-73.56410,45.58840,-73.566024,45.521629,POI3,7.4284387
-73.55284,45.50986,-73.566024,45.521629,POI3,1.6641922
-73.48284,45.54955,-73.566024,45.521629,POI3,7.1867657
-113.62900,53.55970,-113.485734,53.546167,POI2,9.5858555
-73.55580,45.50470,-73.566024,45.521629,POI3,2.0446935
-113.30004,53.54424,-113.485734,53.546167,POI2,12.274659
-113.59428,53.54813,-113.485734,53.546167,POI2,7.176957
-113.63464,53.49710,-113.485734,53.546167,POI2,11.258239
-113.42600,53.41430,-113.485734,53.546167,POI2,15.191137
-73.43533,45.47763,-73.566024,45.521629,POI3,11.303616
-113.42243,53.45567,-113.485734,53.546167,POI2,10.902519
-113.59475,53.51026,-113.485734,53.546167,POI2,8.240483
-113.51900,53.43110,-113.485734,53.546167,POI2,12.986846
-113.44523,53.44218,-113.485734,53.546167,POI2,11.872926
-113.55260,53.58500,-113.485734,53.546167,POI2,6.1780477
-113.68446,53.50748,-113.485734,53.546167,POI2,13.8264675
-73.48330,45.65000,-73.566024,45.521629,POI3,15.663584
-113.49200,53.55150,-113.485734,53.546167,POI2,0.7234268
-113.54722,53.57744,-113.485734,53.546167,POI2,5.3479533
-113.40758,53.62303,-113.485734,53.546167,POI2,9.986192
-113.88183,53.54628,-113.485734,53.546167,POI2,26.177908
-73.48330,45.65000,-73.566024,45.521629,POI3,15.663584
-73.69350,45.57420,-73.566024,45.521629,POI3,11.523638
-113.39650,53.47345,-113.485734,53.546167,POI2,10.013017
-73.57980,45.49780,-73.566024,45.521629,POI3,2.859758
-113.13330,53.55000,-113.485734,53.546167,POI2,23.295176
-73.60435,45.47226,-73.566024,45.521629,POI3,6.2516704
-113.54723,53.57741,-113.485734,53.546167,POI2,5.3462863
-73.55580,45.50470,-73.566024,45.521629,POI3,2.0446935
-113.42600,53.35450,-113.485734,53.546167,POI2,21.683157
-73.64840,45.46700,-73.566024,45.521629,POI3,8.841679
-113.48717,53.60750,-113.485734,53.546167,POI2,6.8227186
-113.65790,53.51850,-113.485734,53.546167,POI2,11.790842
-113.88282,53.56088,-113.485734,53.546167,POI2,26.289793
-113.60160,53.52267,-113.485734,53.546167,POI2,8.093319
-73.72890,45.57314,-73.566024,45.521629,POI3,13.921177
-113.46666,53.59256,-113.485734,53.546167,POI2,5.311866
-113.29504,53.52320,-113.485734,53.546167,POI2,12.862612
-113.50000,53.55000,-113.485734,53.546167,POI2,1.0347149
-73.57310,45.56950,-73.566024,45.521629,POI3,5.353138
-113.45400,53.59890,-113.485734,53.546167,POI2,6.2287292
-113.41200,53.45790,-113.485734,53.546167,POI2,10.96303
-113.58010,53.45670,-113.485734,53.546167,POI2,11.747693
-113.44524,53.44220,-113.485734,53.546167,POI2,11.870608
-113.49200,53.55150,-113.485734,53.546167,POI2,0.7234268
-73.61160,45.55140,-73.566024,45.521629,POI3,4.8553433
-73.56410,45.58840,-73.566024,45.521629,POI3,7.4284387
-113.57970,53.51810,-113.485734,53.546167,POI2,6.9525867
-113.43615,53.44144,-113.485734,53.546167,POI2,12.102028
-73.48330,45.65000,-73.566024,45.521629,POI3,15.663584
-113.50000,53.55000,-113.485734,53.546167,POI2,1.0347149
-73.69410,45.53780,-73.566024,45.521629,POI3,10.14059
-113.50060,53.49909,-113.485734,53.546167,POI2,5.327842
-73.46220,45.48650,-73.566024,45.521629,POI3,8.987569
-113.54722,53.57744,-113.485734,53.546167,POI2,5.3479533
-113.28700,53.52630,-113.485734,53.546167,POI2,13.321958
-73.68476,45.50376,-73.566024,45.521629,POI3,9.46583
-113.52100,53.45640,-113.485734,53.546167,POI2,10.253751
-73.64840,45.46700,-73.566024,45.521629,POI3,8.841679
-113.45300,53.50460,-113.485734,53.546167,POI2,5.1050477
-113.50000,53.55000,-113.485734,53.546167,POI2,1.0347149
-113.43939,53.43276,-113.485734,53.546167,POI2,12.981733
-113.50060,53.49909,-113.485734,53.546167,POI2,5.327842
-113.46000,53.47140,-113.485734,53.546167,POI2,8.48875
-113.59500,53.51660,-113.485734,53.546167,POI2,7.937292
-113.41400,53.46500,-113.485734,53.546167,POI2,10.199385
-113.47079,53.62394,-113.485734,53.546167,POI2,8.706772
-113.45850,53.37530,-113.485734,53.546167,POI2,19.090889
-73.48330,45.65000,-73.566024,45.521629,POI3,15.663584
-73.48330,45.65000,-73.566024,45.521629,POI3,15.663584
-113.65790,53.51850,-113.485734,53.546167,POI2,11.790842
-113.45367,53.42880,-113.485734,53.546167,POI2,13.226056
-113.45274,53.58862,-113.485734,53.546167,POI2,5.200749
-113.48363,53.43683,-113.485734,53.546167,POI2,12.1623335
-113.56100,53.53190,-113.485734,53.546167,POI2,5.222124
-73.56590,45.36680,-73.566024,45.521629,POI3,17.221607
-113.48698,53.60754,-113.485734,53.546167,POI2,6.8270044
-113.40506,53.35880,-113.485734,53.546167,POI2,21.514929
-73.44550,45.60070,-73.566024,45.521629,POI3,12.862793
-113.41200,53.45790,-113.485734,53.546167,POI2,10.96303
-113.52100,53.45640,-113.485734,53.546167,POI2,10.253751
-113.67735,53.49285,-113.485734,53.546167,POI2,13.990935
-113.58010,53.45670,-113.485734,53.546167,POI2,11.747693
-113.61400,53.64150,-113.485734,53.546167,POI2,13.569869
-113.59431,53.54780,-113.485734,53.546167,POI2,7.177944
-113.53370,53.61240,-113.485734,53.546167,POI2,8.0192
-113.41780,53.41541,-113.485734,53.546167,POI2,15.223351
-63.26666,45.38061,-63.232729,45.22483,POI4,17.529547
-113.63117,53.51743,-113.485734,53.546167,POI2,10.132503
-113.59434,53.54799,-113.485734,53.546167,POI2,7.1804757
-113.48692,53.60753,-113.485734,53.546167,POI2,6.8258457
-73.75100,45.44310,-73.566024,45.521629,POI3,16.863998
-73.63740,45.48200,-73.566024,45.521629,POI3,7.0987873
-73.63410,45.54350,-73.566024,45.521629,POI3,5.835526
-73.46160,45.54890,-73.566024,45.521629,POI3,8.683074
-113.40524,53.35881,-113.485734,53.546167,POI2,21.510893
-113.53240,53.52100,-113.485734,53.546167,POI2,4.1657968
-113.57970,53.51810,-113.485734,53.546167,POI2,6.9525867
-73.62510,45.60960,-73.566024,45.521629,POI3,10.81245
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.65790,53.51850,-113.485734,53.546167,POI2,11.790842
-113.51383,53.51795,-113.485734,53.546167,POI2,3.6470368
-113.58374,53.53796,-113.485734,53.546167,POI2,6.541846
-73.57980,45.49780,-73.566024,45.521629,POI3,2.859758
-113.31670,53.51670,-113.485734,53.546167,POI2,11.646068
-113.38799,53.44918,-113.485734,53.546167,POI2,12.577898
-113.28300,53.53980,-113.485734,53.546167,POI2,13.418389
-113.54900,53.26170,-113.485734,53.546167,POI2,31.918127
-113.46000,53.47140,-113.485734,53.546167,POI2,8.48875
-113.68446,53.50748,-113.485734,53.546167,POI2,13.8264675
-73.58000,45.52940,-73.566024,45.521629,POI3,1.390423
-73.55319,45.49577,-73.566024,45.521629,POI3,3.045304
-113.42470,53.54919,-113.485734,53.546167,POI2,4.047582
-113.31670,53.51670,-113.485734,53.546167,POI2,11.646068
-113.57928,53.49174,-113.485734,53.546167,POI2,8.655728
-113.48500,53.47130,-113.485734,53.546167,POI2,8.327585
-113.54629,53.59445,-113.485734,53.546167,POI2,6.6963615
-73.62910,45.50660,-73.566024,45.521629,POI3,5.1927342
-113.41400,53.35450,-113.485734,53.546167,POI2,21.842192
-113.25120,53.52800,-113.485734,53.546167,POI2,15.634797
-113.30352,53.53965,-113.485734,53.546167,POI2,12.065237
-113.28700,53.52630,-113.485734,53.546167,POI2,13.321958
-113.36140,53.65850,-113.485734,53.546167,POI2,14.948683
-113.49200,53.55150,-113.485734,53.546167,POI2,0.7234268
-73.60464,45.47164,-73.566024,45.521629,POI3,6.323074
-73.56650,45.49900,-73.566024,45.521629,POI3,2.5172935
-73.55700,45.51040,-73.566024,45.521629,POI3,1.4334128
-113.58751,53.51877,-113.485734,53.546167,POI2,7.3864603
-113.27563,53.55066,-113.485734,53.546167,POI2,13.894016
-73.58370,45.49340,-73.566024,45.521629,POI3,3.4289281
-73.57980,45.49780,-73.566024,45.521629,POI3,2.859758
-73.57980,45.49780,-73.566024,45.521629,POI3,2.859758
-73.74390,45.60800,-73.566024,45.521629,POI3,16.857096
-113.53970,53.56820,-113.485734,53.546167,POI2,4.3266797
-73.58000,45.52940,-73.566024,45.521629,POI3,1.390423
-73.56200,45.50200,-73.566024,45.521629,POI3,2.2057447
-113.28700,53.52630,-113.485734,53.546167,POI2,13.321958
-73.56867,45.47748,-73.566024,45.521629,POI3,4.915017
-73.60310,45.52180,-73.566024,45.521629,POI3,2.8894675
-113.44523,53.44218,-113.485734,53.546167,POI2,11.872926
-73.77980,45.60500,-73.566024,45.521629,POI3,19.056206
-73.57120,45.46213,-73.566024,45.521629,POI3,6.6303587
-73.77980,45.60500,-73.566024,45.521629,POI3,19.056206
-113.50000,53.55000,-113.485734,53.546167,POI2,1.0347149
-113.55200,53.51780,-113.485734,53.546167,POI2,5.3989515
-73.55660,45.51470,-73.566024,45.521629,POI3,1.0646374
-113.22751,53.70322,-113.485734,53.546167,POI2,24.399435
-113.44523,53.44218,-113.485734,53.546167,POI2,11.872926
-113.52450,53.63130,-113.485734,53.546167,POI2,9.809132
-113.48639,53.59099,-113.485734,53.546167,POI2,4.985843
-113.51800,53.44140,-113.485734,53.546167,POI2,11.847197
-113.52177,53.55503,-113.485734,53.546167,POI2,2.5773587
-113.97100,53.53790,-113.485734,53.546167,POI2,32.087463
-113.43615,53.44144,-113.485734,53.546167,POI2,12.102028
-113.33192,53.52282,-113.485734,53.546167,POI2,10.494734
-113.51200,53.54510,-113.485734,53.546167,POI2,1.7399933
-113.55200,53.26680,-113.485734,53.546167,POI2,31.383064
-113.41400,53.35450,-113.485734,53.546167,POI2,21.842192
-113.49200,53.55150,-113.485734,53.546167,POI2,0.7234268
-113.62300,53.51290,-113.485734,53.546167,POI2,9.800828
-73.70970,45.53120,-73.566024,45.521629,POI3,11.246513
-113.57970,53.51810,-113.485734,53.546167,POI2,6.9525867
-113.49101,53.58671,-113.485734,53.546167,POI2,4.523039
-113.57500,53.41580,-113.485734,53.546167,POI2,15.658306
-113.50000,53.55000,-113.485734,53.546167,POI2,1.0347149
-73.75100,45.44310,-73.566024,45.521629,POI3,16.863998
-113.36140,53.65850,-113.485734,53.546167,POI2,14.948683
-113.43615,53.44144,-113.485734,53.546167,POI2,12.102028
-113.88188,53.54626,-113.485734,53.546167,POI2,26.181217
-113.48303,53.60827,-113.485734,53.546167,POI2,6.910014
-72.95626,45.63930,-73.566024,45.521629,POI3,49.24164
-113.44117,53.60113,-113.485734,53.546167,POI2,6.785155
-113.41755,53.36205,-113.485734,53.546167,POI2,20.97133
-113.41940,53.47685,-113.485734,53.546167,POI2,8.87113
-113.47600,53.62880,-113.485734,53.546167,POI2,9.213697
-113.62300,53.51290,-113.485734,53.546167,POI2,9.800828
-113.51000,53.51880,-113.485734,53.546167,POI2,3.4408927
-113.44670,53.58950,-113.485734,53.546167,POI2,5.466258
-113.58817,53.62972,-113.485734,53.546167,POI2,11.494043
-113.43823,53.36362,-113.485734,53.546167,POI2,20.546993
-113.50000,53.55000,-113.485734,53.546167,POI2,1.0347149
-73.77070,45.66780,-73.566024,45.521629,POI3,22.761993
-113.48692,53.60753,-113.485734,53.546167,POI2,6.8258457
-73.46220,45.48650,-73.566024,45.521629,POI3,8.987569
-113.48639,53.59099,-113.485734,53.546167,POI2,4.985843
-113.41450,53.45930,-113.485734,53.546167,POI2,10.750233
-113.44960,53.43953,-113.485734,53.546167,POI2,12.099827
-73.54530,45.54240,-73.566024,45.521629,POI3,2.8187246
-113.44500,53.41590,-113.485734,53.546167,POI2,14.738303
-113.65790,53.51850,-113.485734,53.546167,POI2,11.790842
-113.44523,53.44218,-113.485734,53.546167,POI2,11.872926
-113.44523,53.44218,-113.485734,53.546167,POI2,11.872926
-73.67469,45.53392,-73.566024,45.521629,POI3,8.577293
-113.58010,53.45670,-113.485734,53.546167,POI2,11.747693
-113.43865,53.44693,-113.485734,53.546167,POI2,11.469344
-72.95635,45.63921,-73.566024,45.521629,POI3,49.23226
-113.44100,53.58700,-113.485734,53.546167,POI2,5.418547
-113.57970,53.51810,-113.485734,53.546167,POI2,6.9525867
-113.46200,53.42350,-113.485734,53.546167,POI2,13.734358
-113.54728,53.57741,-113.485734,53.546167,POI2,5.3487973
-113.41450,53.45930,-113.485734,53.546167,POI2,10.750233
-73.57980,45.49780,-73.566024,45.521629,POI3,2.859758
-113.41450,53.45930,-113.485734,53.546167,POI2,10.750233
-113.51200,53.54510,-113.485734,53.546167,POI2,1.7399933
-113.53240,53.52100,-113.485734,53.546167,POI2,4.1657968
-113.59500,53.42490,-113.485734,53.546167,POI2,15.304823
-113.59419,53.54808,-113.485734,53.546167,POI2,7.170849
-113.38780,53.44916,-113.485734,53.546167,POI2,12.586275
-113.42600,53.41430,-113.485734,53.546167,POI2,15.191137
-113.51924,53.53871,-113.485734,53.546167,POI2,2.3648362
-113.52100,53.45640,-113.485734,53.546167,POI2,10.253751
-73.55361,45.60360,-73.566024,45.521629,POI3,9.16873
-113.65790,53.51850,-113.485734,53.546167,POI2,11.790842
-113.57850,53.41790,-113.485734,53.546167,POI2,15.532303
-113.48112,53.55701,-113.485734,53.546167,POI2,1.2440084
-73.68473,45.50387,-73.566024,45.521629,POI3,9.460973
-113.52209,53.54180,-113.485734,53.546167,POI2,2.4514952
-113.51700,53.41040,-113.485734,53.546167,POI2,15.242508
-113.89500,53.55330,-113.485734,53.546167,POI2,27.057697
-113.49825,53.55848,-113.485734,53.546167,POI2,1.5999254
-113.45300,53.50460,-113.485734,53.546167,POI2,5.1050477
